MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,1,90.0,14684,1,1,0,3,0,3,2,6,7,6,3,4,7,7,1990,1991,5,0,4,6,1,234.0,0,2,5,0,2,0,0,485,2,177,1496,2158,4,1,1,0,2196,0,0,2196,0,0,2,0,3,1,0,7,0,1,2,0,1990.0,3,3,701,2,2,2,84,70,0,0,0,0,3,4,4,0,6,2009,4,1,271900
20,2,69.0,8900,1,1,3,3,0,2,2,6,7,6,3,4,4,4,1966,1966,4,0,4,6,3,0.0,1,2,5,1,2,3,1,1056,5,0,0,1056,4,2,1,0,1056,0,0,1056,1,0,1,0,2,1,1,5,0,0,5,3,1966.0,2,1,384,2,2,2,0,42,0,0,0,0,3,0,4,0,11,2006,4,1,107000
20,1,70.0,9135,1,1,3,3,0,2,2,9,7,6,3,4,6,5,2003,2003,4,0,5,7,1,120.0,0,2,4,0,2,1,4,340,5,0,1342,1682,4,4,1,0,1700,0,0,1700,1,0,2,0,3,1,0,7,0,0,5,0,2003.0,3,2,544,2,2,2,192,23,0,0,0,0,3,4,4,0,5,2006,4,1,200000
20,1,70.0,7763,1,1,3,3,0,2,2,19,7,6,3,4,5,7,1962,1980,4,0,1,2,3,0.0,1,1,5,1,2,3,1,504,2,108,319,931,4,2,1,0,1283,0,0,1283,1,0,1,0,3,1,1,6,0,0,5,3,1980.0,2,2,506,2,2,2,0,0,0,0,0,0,3,4,4,0,10,2008,4,1,140000
20,1,85.0,10182,1,1,0,3,0,3,2,0,8,6,3,4,8,5,2006,2006,5,0,5,7,2,420.0,0,2,4,3,2,0,4,1220,5,0,440,1660,4,4,1,0,1660,0,0,1660,1,0,2,0,3,1,0,8,0,1,1,0,2006.0,3,2,500,2,2,2,322,50,0,0,0,0,3,4,4,0,5,2006,1,3,290000
60,1,70.0,11218,1,1,3,3,0,2,2,6,7,6,3,0,6,5,1992,1992,4,0,0,1,3,0.0,0,2,4,0,2,3,5,0,5,0,1055,1055,4,4,1,0,1055,790,0,1845,0,0,2,1,3,1,0,8,0,1,2,0,1992.0,3,2,462,2,2,2,635,104,0,0,0,0,3,3,0,400,5,2010,4,1,189000
50,1,152.0,12134,1,1,0,2,0,2,1,8,7,6,3,1,8,7,1988,2005,4,0,0,1,3,0.0,0,2,1,0,2,1,4,427,5,0,132,559,4,1,1,0,1080,672,0,1752,0,0,2,0,4,1,1,8,0,0,5,2,1988.0,3,2,492,2,2,2,325,12,0,0,0,0,3,4,4,0,6,2010,4,1,164000
30,1,50.0,9340,1,1,3,3,0,2,2,1,7,6,3,4,4,6,1941,1950,5,0,1,2,3,0.0,1,2,5,1,2,3,1,344,5,0,328,672,4,2,1,0,672,0,0,672,1,0,1,0,2,1,1,4,0,0,5,0,1941.0,2,1,234,2,2,1,0,113,0,0,0,0,3,4,4,0,8,2009,4,1,113000
80,1,69.0,10246,1,1,0,3,0,3,2,7,7,6,3,7,4,9,1965,2001,4,0,5,7,3,0.0,1,1,5,1,1,1,4,648,5,0,0,648,4,4,1,0,960,0,0,960,1,1,0,0,0,1,1,3,0,0,5,0,1965.0,2,1,364,2,2,2,88,0,0,0,0,0,3,4,4,0,5,2006,4,1,145000
85,1,69.0,10205,1,1,0,3,0,2,2,19,7,6,3,5,5,5,1962,1962,4,0,1,2,3,0.0,1,2,5,1,2,1,2,784,5,0,141,925,4,2,1,0,999,0,0,999,1,0,1,0,3,1,1,6,0,0,5,0,1962.0,2,1,300,2,2,2,150,72,0,0,0,0,3,4,4,0,5,2006,4,1,134500
20,1,99.0,7094,1,1,0,3,0,2,2,7,7,6,3,4,5,5,1966,1966,4,0,5,7,3,0.0,1,2,5,1,2,3,1,180,3,374,340,894,4,2,1,0,894,0,0,894,0,0,1,0,3,1,1,5,0,0,5,3,1966.0,3,1,384,2,2,2,0,0,0,0,0,0,3,0,4,0,5,2007,4,1,125000
90,4,68.0,8930,1,1,3,3,0,2,2,7,4,6,2,1,6,5,1978,1978,4,0,5,7,3,0.0,1,2,0,4,4,4,6,0,6,0,0,0,4,2,1,0,1318,584,0,1902,0,0,2,0,4,2,1,8,0,0,5,0,1978.0,2,2,539,2,2,2,0,0,0,0,0,0,3,4,4,0,4,2010,4,1,112000
20,3,72.0,8640,1,1,3,3,0,2,2,0,7,6,3,4,8,5,2009,2009,4,0,15,3,2,72.0,0,2,4,0,2,0,4,936,5,0,364,1300,4,4,1,0,1314,0,0,1314,1,0,2,0,3,1,0,6,0,0,5,0,2009.0,3,2,552,2,2,2,135,112,0,0,0,0,3,4,4,0,9,2009,1,3,229456
50,4,52.0,6240,1,1,3,3,0,2,2,11,7,6,3,1,4,5,1947,1950,4,0,14,15,3,0.0,1,2,0,4,4,4,6,0,6,0,0,0,4,1,0,0,672,240,0,912,0,0,1,0,2,1,1,3,0,0,5,5,1980.0,0,0,0,5,5,1,0,0,0,0,0,0,3,4,4,0,7,2006,4,1,80500
160,4,21.0,1680,1,1,3,3,0,2,2,16,7,6,0,0,6,5,1971,1971,4,0,15,3,1,236.0,1,2,5,1,2,3,5,0,5,0,672,672,4,2,1,0,672,546,0,1218,0,0,1,1,3,1,1,7,0,0,5,5,1980.0,0,0,0,5,5,1,201,0,0,0,0,0,3,4,4,0,4,2006,4,0,91500
20,1,66.0,7800,1,1,0,3,0,2,2,19,7,6,3,4,5,5,1964,1964,4,0,0,1,3,0.0,1,2,5,1,2,3,1,312,3,600,0,912,4,2,1,0,912,0,0,912,0,0,1,0,2,1,1,5,0,0,5,0,1964.0,2,1,288,2,2,2,0,0,0,0,0,0,3,4,4,0,11,2006,4,0,115000
20,1,55.0,8250,1,1,3,3,0,2,2,7,6,6,3,4,5,5,1968,1968,5,0,4,6,3,0.0,1,2,5,1,2,3,2,250,3,492,210,952,4,4,1,0,1211,0,0,1211,0,0,1,0,3,1,1,5,0,1,2,0,1968.0,2,1,322,2,2,2,0,63,0,0,0,0,3,4,4,0,8,2008,4,1,134000
50,1,78.0,10496,1,1,3,3,0,2,2,19,1,6,3,1,6,6,1949,1950,4,0,0,1,1,320.0,1,2,5,1,2,0,1,196,5,0,844,1040,4,4,1,0,1168,678,0,1846,0,0,2,0,3,1,1,7,0,1,1,0,1949.0,2,1,315,2,2,2,0,0,0,0,0,0,3,1,4,0,1,2007,4,1,143000
20,1,89.0,10680,1,1,3,3,0,2,2,19,7,6,3,4,5,3,1951,1951,5,0,0,1,1,44.0,1,2,5,1,3,3,3,756,5,0,1380,2136,4,2,0,4,2136,0,0,2136,0,0,2,0,4,1,1,7,5,0,5,3,1951.0,2,2,528,2,2,2,0,30,0,0,0,0,3,0,4,0,10,2006,4,1,137900
60,1,60.0,15384,1,1,0,3,0,2,2,8,5,6,3,0,7,5,2004,2005,4,0,5,7,3,0.0,0,2,4,0,2,1,4,724,5,0,64,788,4,4,1,0,788,702,0,1490,1,0,2,1,3,1,0,8,0,1,1,0,2004.0,1,2,388,2,2,2,100,75,0,0,0,0,3,4,4,0,2,2008,4,1,184000
80,1,65.0,10482,1,1,3,3,0,2,2,19,7,6,3,7,6,8,1958,1958,5,0,5,7,1,63.0,1,1,5,1,2,1,4,507,5,0,81,588,4,4,1,0,1138,0,0,1138,0,1,1,0,3,1,1,6,0,0,5,0,1958.0,3,1,264,2,2,2,224,0,0,0,0,0,3,2,4,0,6,2007,4,1,145000
60,1,86.0,14598,1,1,0,3,0,3,2,0,6,6,3,0,6,5,2007,2007,4,0,5,7,2,74.0,0,2,4,0,2,0,5,0,5,0,894,894,4,4,1,0,894,1039,0,1933,0,0,2,1,4,1,0,9,0,1,1,4,2007.0,1,3,668,2,2,2,100,18,0,0,0,0,3,4,4,0,1,2008,4,1,214000
20,1,72.0,8872,1,1,3,3,0,1,2,19,7,6,3,4,5,8,1965,2008,4,0,5,7,1,300.0,1,2,5,1,2,3,0,595,5,0,317,912,4,4,1,0,912,0,0,912,1,0,1,0,2,1,0,5,0,0,5,3,1992.0,2,2,576,2,2,2,0,240,0,0,0,0,3,4,4,0,12,2008,4,1,147000
120,1,65.0,8769,1,1,3,3,0,1,2,3,7,6,1,4,9,5,2008,2008,5,0,1,2,1,766.0,3,2,4,3,2,3,4,1540,5,0,162,1702,4,4,1,0,1702,0,0,1702,1,0,1,1,1,1,3,7,0,1,1,0,2008.0,1,3,1052,2,2,2,0,72,0,0,224,0,3,4,4,0,10,2008,1,3,367294
80,1,70.0,7910,1,1,3,3,0,2,2,19,7,6,3,7,5,5,1960,1960,5,0,11,6,3,0.0,1,2,5,1,2,3,0,666,5,0,409,1075,4,1,1,0,1507,0,0,1507,0,0,2,0,4,1,1,7,7,0,5,2,1960.0,2,1,404,2,2,2,0,0,0,0,0,0,3,1,4,0,8,2008,4,1,127000
90,1,69.0,18890,1,1,0,3,0,2,2,7,6,3,2,1,5,5,1977,1977,0,0,10,12,3,1.0,1,2,5,0,2,3,4,498,1,211,652,1361,4,4,1,0,1361,1259,0,2620,0,0,2,2,4,2,1,12,0,1,2,4,1977.0,3,2,600,2,2,1,155,24,145,0,0,0,3,4,1,8300,8,2007,4,1,190000
90,1,70.0,7728,1,1,3,3,0,2,2,19,7,6,2,7,5,6,1962,1962,5,0,0,1,1,120.0,1,2,5,1,2,1,0,803,5,0,303,1106,4,2,1,0,1190,0,0,1190,1,0,1,0,3,1,1,6,0,0,5,0,1962.0,2,2,540,2,2,2,0,18,0,0,0,0,3,1,4,0,5,2006,4,1,132500
90,1,70.0,9842,1,1,3,3,0,0,2,19,7,6,2,4,4,5,1962,1962,4,0,4,6,3,0.0,1,2,0,4,4,4,6,0,6,0,0,0,4,2,1,0,1224,0,0,1224,0,0,2,0,2,2,1,6,0,0,5,1,1962.0,2,2,462,2,2,2,0,0,0,0,0,0,3,4,4,0,3,2007,4,1,101800
20,1,69.0,12160,1,1,0,3,0,2,2,19,7,6,3,4,5,5,1959,1959,5,0,10,12,1,180.0,1,2,5,1,2,3,1,1000,5,0,188,1188,4,3,1,0,1188,0,0,1188,1,0,1,0,3,1,1,6,0,0,5,0,1959.0,3,2,531,2,2,2,0,0,0,0,0,0,3,0,4,0,5,2010,5,0,142000
70,2,55.0,8525,1,1,3,2,0,2,2,15,7,6,3,0,5,6,1911,1950,4,0,1,2,3,0.0,1,2,4,1,2,1,5,0,5,0,940,940,4,2,0,4,1024,940,0,1964,0,0,1,1,4,1,1,7,0,0,5,5,1980.0,0,0,0,5,5,1,0,192,0,0,0,0,3,4,4,0,11,2008,4,0,130000
70,1,96.0,13132,1,1,3,3,0,2,2,13,7,6,3,0,5,5,1914,1950,4,0,0,1,3,0.0,1,2,2,0,2,0,5,0,5,0,747,747,4,1,1,2,892,892,0,1784,0,0,1,1,4,1,1,9,0,0,5,3,1914.0,2,1,180,3,3,1,203,40,0,0,0,0,3,4,4,0,7,2006,4,1,138887
160,1,36.0,2628,1,1,3,3,0,2,2,3,7,6,0,0,7,5,2003,2003,4,0,5,11,2,106.0,0,2,4,0,2,3,5,0,5,0,764,764,4,4,1,0,764,862,0,1626,0,0,2,1,2,1,0,6,0,0,5,4,2003.0,3,2,474,2,2,2,0,27,0,0,0,0,3,4,4,0,6,2010,4,1,175500
60,1,41.0,12393,1,1,2,3,0,0,2,9,7,6,3,0,7,5,2004,2005,4,0,5,7,3,0.0,0,2,4,0,2,3,5,0,5,0,847,847,4,4,1,0,847,1101,0,1948,0,0,2,1,4,1,0,8,0,1,1,4,2004.0,1,2,434,2,2,2,100,48,0,0,0,0,3,4,4,0,9,2006,4,1,195000
20,1,63.0,13072,1,1,3,3,0,2,2,6,4,6,3,4,6,5,2005,2005,4,0,5,7,3,0.0,0,2,4,0,2,3,5,0,5,0,1141,1141,4,4,1,0,1141,0,0,1141,0,0,1,1,3,1,1,6,0,0,5,3,2005.0,2,2,484,2,2,2,0,0,0,0,0,0,3,4,4,0,3,2006,4,0,142500
20,1,64.0,9037,1,1,0,0,0,2,2,4,7,6,3,4,8,5,2006,2006,5,0,5,7,1,32.0,0,2,4,0,2,1,4,428,5,0,1048,1476,4,4,1,0,1484,0,0,1484,0,0,2,0,2,1,3,6,0,1,1,0,2006.0,3,2,472,2,2,2,120,33,0,0,0,0,3,4,4,0,12,2007,4,1,265900
60,1,65.0,8158,1,1,3,3,0,2,2,9,7,6,3,0,7,5,2003,2003,4,0,5,7,1,252.0,0,2,4,0,2,3,4,550,5,0,334,884,4,4,1,0,884,884,0,1768,1,0,2,1,3,1,0,8,0,0,5,0,2003.0,3,2,543,2,2,2,0,63,0,0,0,0,3,4,4,0,7,2008,4,1,224900
20,1,83.0,9849,1,1,3,3,0,2,2,0,7,6,3,4,7,6,2007,2007,5,0,5,7,2,0.0,0,2,4,0,2,1,5,0,5,0,1689,1689,4,4,1,0,1689,0,0,1689,0,0,2,0,3,1,0,7,0,0,5,0,2007.0,3,3,954,2,2,2,0,56,0,0,0,0,3,4,4,0,6,2007,1,3,248328
85,1,85.0,10625,1,1,3,3,0,2,2,23,7,6,3,5,7,6,1974,1974,4,0,10,12,1,81.0,1,2,5,0,2,2,4,885,3,168,0,1053,4,2,1,0,1173,0,0,1173,1,0,2,0,3,1,0,6,0,2,2,0,1974.0,3,2,528,2,2,2,0,120,0,0,0,0,3,0,4,0,1,2010,4,2,170000
20,1,107.0,13891,1,1,3,3,0,2,2,3,7,6,3,4,10,5,2006,2006,4,0,5,7,3,0.0,3,2,4,3,1,2,4,1386,5,0,690,2076,4,4,1,0,2076,0,0,2076,1,0,2,1,2,1,3,7,0,1,1,0,2006.0,1,3,850,2,2,2,216,229,0,0,0,0,3,4,4,0,9,2006,1,3,465000
70,1,69.0,11435,1,1,0,0,0,1,1,13,7,6,3,0,8,7,1929,1950,4,0,11,4,3,0.0,1,2,4,0,2,3,5,0,5,0,792,792,4,3,1,0,792,725,0,1517,0,0,1,0,3,1,0,7,0,2,1,3,1931.0,2,2,400,2,2,2,0,0,0,0,0,0,3,4,4,0,6,2006,4,1,230000
80,1,78.0,12090,1,1,3,3,0,2,2,23,7,6,3,7,6,7,1984,2003,5,0,5,7,1,74.0,1,2,5,0,2,3,5,0,5,0,585,585,4,4,1,0,1140,728,0,1868,0,0,3,1,3,1,1,7,0,1,2,4,1984.0,1,2,477,2,2,2,268,112,0,0,147,0,3,4,4,0,1,2007,4,0,178000
60,3,65.0,8125,1,1,3,3,0,2,2,0,7,6,3,0,7,5,2005,2006,4,0,5,7,3,0.0,0,2,4,0,2,3,5,0,5,0,756,756,4,4,1,0,756,797,0,1553,0,0,2,1,3,1,0,6,0,0,5,0,2005.0,3,2,615,2,2,2,0,45,0,0,0,0,3,4,4,0,3,2006,1,3,186500
80,1,69.0,12328,1,1,0,3,0,2,2,12,7,6,3,7,6,5,1976,1976,4,0,4,6,1,335.0,1,2,5,1,2,1,4,539,5,0,473,1012,4,2,1,0,1034,0,0,1034,1,0,1,0,3,1,1,6,0,0,5,0,1976.0,2,3,888,2,2,2,0,0,0,0,0,0,3,4,4,0,5,2010,4,1,169900
75,4,60.0,9600,1,0,3,3,0,2,2,10,7,6,3,3,6,5,1917,1950,4,0,14,15,3,0.0,1,2,2,0,2,3,1,319,5,0,416,735,0,3,0,0,1134,924,0,2058,0,0,1,1,3,1,1,8,0,1,1,3,1950.0,2,2,396,3,3,0,0,0,259,0,0,0,3,4,4,0,4,2008,4,1,129500
20,1,60.0,7200,1,1,3,3,0,2,2,19,7,6,3,4,5,7,1950,1950,4,0,1,2,3,0.0,1,2,5,1,2,3,2,534,1,96,246,876,4,2,1,0,988,0,0,988,0,0,1,0,3,1,1,6,0,0,5,0,1950.0,2,1,276,2,2,2,0,80,0,0,0,0,3,4,4,0,5,2007,4,1,119000
20,1,93.0,11160,1,1,3,3,0,1,2,19,7,6,3,4,7,5,1968,1968,5,0,11,13,3,0.0,0,2,5,1,2,3,0,1065,5,0,1045,2110,4,4,1,0,2110,0,0,2110,1,0,2,1,3,1,3,8,0,2,2,0,1968.0,1,2,522,2,2,2,0,0,0,0,0,0,3,4,4,0,4,2010,4,1,244000
120,1,69.0,3136,1,1,0,3,0,1,2,3,7,6,1,4,7,5,2003,2003,4,0,5,11,2,163.0,0,2,4,0,2,3,5,0,5,0,1405,1405,4,4,1,0,1405,0,0,1405,0,0,2,0,2,1,0,6,0,1,1,0,2003.0,3,2,478,2,2,2,148,36,0,0,0,0,3,4,4,0,3,2006,4,1,171750
20,1,62.0,9858,1,1,3,3,0,2,2,12,7,6,3,4,5,6,1968,1968,4,0,4,6,3,0.0,1,2,5,1,2,3,2,510,5,0,354,864,4,2,1,0,874,0,0,874,1,0,1,0,3,1,1,5,0,0,5,0,1968.0,3,1,288,2,2,2,33,0,0,0,0,0,3,1,0,600,11,2009,4,1,130000
60,1,69.0,17542,1,1,0,3,0,2,2,18,7,6,3,0,7,7,1974,2003,4,0,0,1,3,0.0,0,2,5,1,2,2,3,125,0,1031,36,1192,4,2,1,0,1516,651,0,2167,1,0,2,1,3,1,0,9,0,2,1,0,1974.0,3,2,518,2,2,2,220,47,0,0,0,0,3,0,4,0,7,2007,4,1,294000
60,1,60.0,6931,1,1,3,3,0,2,2,1,7,6,3,0,7,5,2003,2004,4,0,5,7,2,92.0,0,2,4,0,2,3,5,0,5,0,746,746,4,4,1,0,760,896,0,1656,0,0,2,1,3,1,0,7,0,1,1,4,2003.0,1,2,397,2,2,2,178,128,0,0,0,0,3,4,4,0,7,2008,4,1,165400
50,4,52.0,6240,1,1,3,3,0,2,2,11,7,6,3,1,6,6,1931,1950,4,0,0,1,3,0.0,1,2,2,1,3,3,3,425,5,0,459,884,4,2,1,4,959,408,0,1367,0,0,1,0,3,1,1,6,0,1,1,3,1978.0,2,1,560,2,2,2,0,0,0,0,120,0,3,4,4,0,11,2007,4,1,127500
20,1,91.0,14303,1,1,0,3,0,1,2,14,7,6,3,4,8,5,1994,1994,5,0,4,6,1,554.0,0,2,4,0,2,2,4,1314,5,0,672,1986,4,4,1,0,1987,0,0,1987,1,0,2,0,2,1,0,7,0,1,2,0,1994.0,1,2,691,2,2,2,262,36,0,0,0,0,3,4,4,0,8,2008,4,1,301500
30,1,56.0,4060,1,1,3,3,0,1,2,1,6,6,3,4,5,8,1922,1950,4,0,0,1,3,0.0,1,2,4,2,2,3,5,0,5,0,864,864,4,4,1,0,864,0,0,864,0,0,1,0,2,1,1,4,0,0,5,5,1980.0,0,0,0,5,5,2,0,96,0,0,0,0,3,4,4,0,7,2009,4,1,99900
80,1,59.0,9587,1,1,0,3,0,2,2,8,7,6,3,7,7,5,2005,2005,4,0,5,7,2,182.0,0,2,4,0,2,2,4,655,5,0,201,856,4,4,1,0,1166,0,0,1166,1,0,2,0,2,1,0,5,0,0,5,0,2005.0,1,2,400,2,2,2,212,0,0,0,0,0,3,4,4,0,7,2008,4,1,190000
20,1,65.0,9750,1,1,3,3,0,0,2,19,7,6,3,4,6,8,1969,1969,4,0,4,6,3,0.0,1,2,5,0,2,3,0,602,3,438,14,1054,4,1,1,0,1054,0,0,1054,1,0,1,1,3,1,1,6,0,0,5,0,1969.0,2,2,460,2,2,2,180,0,0,0,80,0,3,4,4,0,7,2008,4,1,151000
60,1,69.0,24682,1,1,1,3,0,3,2,8,5,6,3,0,6,5,1999,1999,4,0,5,7,3,0.0,1,2,4,0,2,3,5,0,5,0,841,841,4,4,1,0,892,783,0,1675,0,0,2,1,3,1,1,7,0,1,2,4,1999.0,1,2,502,2,2,2,0,103,0,0,0,0,3,4,4,0,6,2009,4,1,181000
20,1,80.0,9600,1,1,3,3,0,2,2,19,7,6,3,4,5,6,1956,1956,5,0,1,2,3,0.0,1,2,5,1,2,3,1,504,5,0,546,1050,4,1,1,0,1050,0,0,1050,0,0,1,0,2,1,1,5,0,0,5,0,1956.0,2,1,338,2,2,2,0,0,0,0,0,0,3,4,4,0,6,2009,4,1,128900
50,1,69.0,11250,1,1,3,3,0,2,2,21,7,6,3,1,4,5,1957,1989,4,0,0,1,3,0.0,1,2,5,1,2,1,5,0,5,0,1104,1104,4,4,1,4,1104,684,0,1788,1,0,1,0,5,1,1,8,4,2,2,0,1957.0,2,1,304,2,2,2,120,0,0,0,0,0,3,4,4,0,11,2009,4,1,161500
70,1,60.0,13515,1,2,3,3,0,2,2,11,7,6,3,0,6,6,1919,1950,2,0,0,1,3,0.0,1,2,4,1,2,3,5,0,5,0,764,764,4,4,1,4,1060,764,0,1824,0,0,1,0,3,1,1,8,0,1,1,3,1940.0,2,2,520,2,2,1,0,0,126,0,0,0,3,3,4,0,7,2007,4,1,180500
120,2,34.0,4060,1,1,3,3,0,2,2,19,7,6,1,4,6,5,1998,1999,4,0,1,2,3,0.0,0,2,4,0,2,3,4,266,5,0,1139,1405,4,4,1,0,1337,0,0,1337,1,0,2,0,2,1,0,5,0,0,5,0,1998.0,1,2,511,2,2,2,144,68,0,0,0,0,3,4,4,0,8,2008,5,0,181000
160,3,35.0,3735,1,1,3,3,0,4,2,0,7,6,1,0,7,5,1999,1999,5,0,1,2,1,218.0,0,2,4,0,2,3,4,450,5,0,241,691,4,4,1,0,713,739,0,1452,1,0,2,1,3,1,0,6,0,0,5,3,1999.0,2,2,506,2,2,2,0,34,0,0,0,0,3,4,4,0,3,2006,4,1,183900
190,4,60.0,10120,1,1,0,2,0,2,2,10,6,6,4,3,7,4,1910,1950,5,0,0,1,3,0.0,2,2,5,1,2,3,5,0,5,0,925,925,4,2,0,2,964,925,0,1889,0,0,1,1,4,2,1,9,0,1,1,3,1960.0,2,1,308,2,2,1,0,0,264,0,0,0,3,0,4,0,1,2007,4,1,122000
20,1,89.0,13214,1,1,0,0,0,2,2,4,7,6,3,4,9,5,2008,2009,5,0,2,3,3,0.0,3,2,4,3,2,2,5,0,5,0,2002,2002,4,4,1,0,2018,0,0,2018,0,0,2,0,3,1,3,10,0,1,1,0,2009.0,1,3,746,2,2,2,144,76,0,0,0,0,3,4,4,0,5,2010,4,1,378500
50,1,69.0,14100,1,1,0,3,0,2,1,13,7,6,3,1,8,9,1935,1997,4,0,2,4,1,632.0,1,1,5,1,2,0,1,192,5,0,536,728,4,4,1,0,1968,1479,0,3447,0,0,3,1,4,1,0,11,0,2,1,4,1982.0,2,3,1014,2,2,2,314,12,0,0,0,0,3,1,4,0,5,2008,4,1,381000
50,1,78.0,11344,1,1,3,3,0,2,2,19,6,6,3,1,5,5,1958,1958,4,0,1,2,1,180.0,1,2,5,1,2,3,2,460,5,0,414,874,2,2,1,4,874,650,0,1524,0,0,1,1,3,1,1,7,0,0,5,0,1958.0,2,1,315,2,2,2,0,0,0,0,0,0,3,1,4,0,7,2007,4,1,144000
40,1,69.0,23595,1,1,3,1,0,2,0,21,7,6,3,4,7,6,1979,1979,0,1,10,12,3,0.0,0,2,4,0,2,2,4,1258,5,0,74,1332,4,2,1,0,1332,192,0,1524,2,0,0,1,0,1,0,4,0,1,2,0,1979.0,1,2,586,2,2,2,268,0,0,0,0,0,3,4,4,0,4,2010,4,1,260000
20,1,69.0,9156,1,1,0,3,0,2,2,23,0,6,3,4,6,7,1968,1968,5,0,11,13,3,0.0,1,2,5,1,2,3,5,0,5,0,1489,1489,4,1,1,0,1489,0,0,1489,0,0,2,0,3,1,0,7,0,1,1,0,1968.0,3,2,462,2,2,2,0,0,0,0,0,0,3,4,4,0,8,2009,4,1,185750
20,1,69.0,13526,1,1,0,3,0,3,2,7,7,6,3,4,5,6,1965,1965,5,0,4,12,1,114.0,1,2,5,1,2,3,2,560,3,375,0,935,4,2,1,0,935,0,0,935,1,0,1,0,3,1,1,5,0,0,5,0,1965.0,2,1,288,2,2,2,180,0,0,0,0,0,3,0,4,0,11,2006,4,1,137000
80,1,124.0,11512,1,1,0,3,0,1,2,1,7,6,3,7,6,7,1959,2006,4,0,10,12,1,84.0,1,2,5,1,2,1,0,719,5,0,300,1019,4,1,1,0,1357,0,0,1357,1,0,1,0,2,1,3,5,0,1,1,2,1959.0,3,1,312,2,2,2,0,0,0,0,163,0,3,3,4,0,5,2008,4,1,177000
50,1,53.0,5362,1,1,3,3,0,1,2,13,7,6,3,1,5,6,1910,2003,4,0,0,11,3,0.0,1,2,4,1,2,3,5,0,5,0,661,661,4,4,1,0,661,589,0,1250,0,0,2,0,3,1,1,8,0,1,1,3,1985.0,2,2,552,2,2,2,242,0,81,0,0,0,3,4,4,0,11,2007,4,1,139000
90,1,95.0,11345,1,1,3,3,0,1,2,19,6,6,2,0,5,5,1948,1950,4,4,14,15,2,567.0,1,2,5,1,2,3,1,220,5,0,708,928,4,1,1,4,928,992,0,1920,0,0,2,0,4,2,1,10,0,0,5,3,1948.0,2,2,400,2,3,2,0,0,0,0,0,0,3,4,4,0,7,2007,4,1,137000
60,1,69.0,12936,1,1,0,3,0,3,2,23,7,6,3,0,6,6,1972,1972,4,0,4,12,3,0.0,1,2,5,1,1,3,2,593,5,0,130,723,4,2,1,0,735,660,0,1395,0,1,1,1,3,1,1,6,0,1,2,0,1972.0,2,2,497,2,2,2,294,116,0,0,0,0,3,4,4,0,12,2009,4,1,162000
80,1,69.0,17871,1,1,0,3,0,3,2,23,7,6,3,7,6,5,1967,1976,4,0,4,6,1,359.0,1,2,5,0,2,1,0,528,5,0,1152,1680,4,3,1,0,1724,0,0,1724,1,0,1,1,3,1,1,7,0,1,1,0,1967.0,3,2,480,2,2,2,0,0,0,0,0,0,3,4,4,0,6,2009,4,1,197900
60,1,75.0,9473,1,1,3,3,0,2,2,9,7,6,3,0,8,5,2002,2002,4,0,5,7,3,0.0,0,2,4,0,2,3,4,804,5,0,324,1128,4,4,1,0,1128,903,0,2031,1,0,2,1,3,1,0,7,0,1,1,0,2002.0,3,2,577,2,2,2,0,211,0,0,0,0,3,4,4,0,3,2008,4,1,237000
50,0,60.0,7500,1,1,3,3,0,2,2,5,7,6,3,1,4,4,1920,1950,4,0,1,2,3,0.0,1,1,5,1,2,3,5,0,5,0,698,698,4,2,1,4,698,430,0,1128,0,0,1,0,2,1,1,6,0,0,5,3,1980.0,3,2,528,2,2,2,30,0,164,0,0,0,3,4,4,0,4,2010,5,0,68400
20,1,67.0,9808,1,1,0,3,0,2,2,9,7,6,3,4,7,5,2002,2002,4,0,5,7,1,110.0,0,2,4,0,2,3,4,788,5,0,785,1573,4,4,1,0,1573,0,0,1573,1,0,2,0,3,1,0,6,0,0,5,0,2002.0,3,2,544,2,2,2,0,72,0,0,0,0,3,4,4,0,3,2009,4,1,227000
20,1,50.0,8049,1,1,0,3,0,3,2,4,7,6,3,4,7,5,1990,1990,5,0,4,6,1,54.0,1,2,5,0,2,3,0,1053,5,0,256,1309,4,2,1,0,1339,0,0,1339,1,0,2,0,2,1,1,6,0,1,2,0,1990.0,1,2,484,1,1,2,0,58,0,0,90,0,3,4,4,0,7,2006,4,1,180000
